30.535967,92.269432,24.941031,84.157318,29.334242,37.490578,100.272247,128.015289,77.082581,73.026833,72.558762,81.019333,71.858170,90.113113,68.370224,34.270603,55.238274,44.142971,76.715164,39.687664,48.553848,34.057362,31.581568,0.000000,37.487679,44.561069,84.358749,103.695526,98.787682,106.919960,78.711906,49.293705,41.670033,83.325539,66.695847,116.693848,130.672913,134.877625,97.356049,95.808014,97.750793,81.425354
55.198441,68.267380,18.492453,53.914257,58.367928,72.792885,71.789047,103.234612,66.871078,42.529743,55.308846,79.343903,66.101532,72.955902,46.805496,69.851669,64.220421,59.192032,77.183075,73.827164,53.384182,69.316269,62.877884,37.449711,0.000000,50.804783,52.175758,74.553902,71.868172,86.202621,63.565083,60.540344,46.609257,60.856075,58.185772,90.669327,103.200218,109.064613,70.473358,78.654785,76.218956,60.433464
51.710175,80.824554,40.413616,74.765495,46.574802,77.965546,88.282471,124.063965,53.839554,59.895065,78.932045,104.424896,91.189369,96.645866,69.158356,77.456657,81.032639,74.327782,102.307159,77.264977,67.481224,70.131042,53.044510,44.652683,50.756313,0.000000,73.431717,89.423538,82.470352,87.229866,56.754723,36.839123,31.852934,68.198845,57.971760,102.918434,122.436615,129.268280,91.618904,102.270638,97.419807,80.951118
95.856255,54.502117,62.981186,31.482082,99.966949,115.877861,46.563297,85.933868,67.176361,41.899498,65.119011,98.280045,83.272598,72.169373,46.846882,114.323540,92.258163,96.772339,97.187241,116.588379,86.134857,115.812447,105.556633,84.415909,52.205769,73.271240,0.000000,43.350067,37.069771,61.892761,62.968704,86.096802,73.151382,44.765804,63.864193,66.630066,83.285034,91.034386,53.781742,74.681671,63.904560,64.001427
108.138184,36.616306,81.249245,39.577583,115.737991,131.042923,14.690772,58.886494,63.507771,60.042500,64.581367,99.669571,85.853065,70.104904,48.707703,129.652313,95.309059,108.690384,96.640053,131.827148,93.976357,132.664001,120.615105,103.677864,74.319046,89.230377,43.301598,0.000000,33.681122,49.966042,65.224144,95.935394,82.542137,33.131355,62.561378,38.991585,53.114502,62.023525,35.450211,70.170784,50.585503,50.328362
100.990562,42.241108,76.556801,42.962631,108.426102,126.821922,38.118660,84.015755,51.441620,55.322659,71.284012,106.477036,92.198219,81.627266,53.509186,125.057564,98.806198,108.095001,105.106728,127.132858,91.451614,127.187637,113.433418,98.587593,71.636543,82.137543,36.980755,33.531132,0.000000,34.937317,54.526768,86.300575,74.494377,28.368164,59.001881,53.061626,76.470406,85.212128,54.891682,83.517914,67.799911,58.611107
104.875076,41.389053,87.222618,63.788048,112.285820,136.405518,45.654934,91.598534,46.149708,58.359089,86.234062,122.850304,108.957085,99.563728,70.099808,134.608887,113.157372,119.782440,115.390083,136.247589,102.457191,134.379089,116.556366,107.216827,86.363022,87.538811,62.098801,50.005413,34.944450,0.000000,52.499760,84.643791,76.113785,30.989174,64.399796,51.098213,79.365150,86.983597,67.241821,99.668709,79.706947,65.282486
77.794273,59.577175,61.207649,62.853745,81.114326,110.389236,64.903618,108.389206,20.402895,39.514435,79.464760,112.127892,98.843834,94.722511,63.486763,108.790192,99.062210,97.582016,109.819794,109.478943,82.812622,105.319893,85.559929,78.672066,63.405022,56.937988,63.091003,65.105499,54.541050,52.245438,0.000000,51.178047,47.009296,43.274715,52.626266,76.826729,101.706863,109.907791,77.147202,98.051643,86.501144,70.467903
44.915623,82.850922,47.471382,86.272522,39.792107,77.971039,94.540985,133.008682,44.310696,70.923431,86.270844,109.787102,98.135094,104.345833,77.142197,79.529533,84.110733,75.902184,105.526451,74.090347,69.065117,66.153168,41.534798,49.056778,60.343418,36.704235,86.285049,95.856232,86.139214,84.026947,50.761684,0.000000,23.396967,70.776558,55.850754,106.199219,128.824203,136.682938,101.121132,109.979362,105.268776,85.652962
32.684795,65.149506,33.010456,71.021393,39.803257,69.271637,79.286690,116.002602,42.514076,58.680664,67.968689,93.408524,80.505737,86.339233,59.131119,68.850670,69.423264,62.456535,88.186394,65.566475,51.413105,62.351109,42.288746,41.684753,46.552898,31.667473,73.492096,82.523994,74.466133,75.745758,47.110195,23.683559,0.000000,55.198742,34.343163,91.348877,111.585899,119.523209,84.122467,91.999657,86.607460,65.444435
79.958649,18.412378,61.610405,39.794315,91.642258,110.025070,28.816122,72.813957,40.068462,44.229218,57.270622,93.797134,80.014839,71.683258,41.396076,108.435959,83.889458,91.495003,86.403297,109.942909,73.964355,110.104919,95.041840,83.340607,60.838753,68.020760,44.516930,33.159897,28.347454,31.031599,43.650509,70.809258,55.427315,0.000000,34.125431,38.314613,63.502964,72.053368,44.365349,72.577095,55.391724,36.469692
51.477520,36.952637,50.850883,55.965073,69.827110,91.413124,55.081730,91.216919,48.082638,55.978252,53.838821,91.720863,78.257172,74.561722,47.132244,93.237129,81.435860,79.728111,83.119057,85.751015,48.813583,86.099518,70.301842,66.894981,58.230644,58.063641,63.905502,62.823399,59.162453,64.814468,52.641930,56.095261,34.473232,34.283176,0.000000,68.136215,84.168343,91.907837,61.659763,77.328415,55.538387,34.154957
115.591728,40.953411,94.227524,57.329105,126.840958,142.562241,27.553692,59.685520,73.005707,76.751564,78.747345,115.183975,101.603447,87.148438,63.963276,141.035294,109.712166,122.995056,103.014053,142.400620,105.099831,143.636154,130.502075,116.720085,90.405212,102.893845,66.513626,38.800457,53.104919,51.361691,77.021202,106.470573,91.431541,38.207840,67.880875,0.000000,41.677303,49.322937,46.044342,82.352654,60.015060,53.706249
134.032043,63.588264,108.118958,62.914780,145.562683,152.264038,40.918919,27.815092,98.987747,94.490334,77.691422,107.912651,97.998222,78.689720,67.312729,151.828812,107.788422,123.080223,97.311226,153.538086,113.890541,156.155457,148.954285,130.891098,103.259979,122.654816,83.316444,52.887924,76.650925,79.619720,101.940674,128.900620,111.783340,63.578907,83.992676,41.617775,0.000000,27.052193,37.898975,67.702606,46.854939,62.755447
141.395447,71.342918,112.518623,68.640381,150.734406,155.370010,49.315327,39.006935,107.048180,102.023109,79.513954,110.336929,99.663078,81.909424,70.992630,155.591904,109.300995,124.630264,94.947258,155.694214,115.365639,159.467545,152.604019,135.220703,109.127945,129.858017,91.212006,61.808182,85.446129,87.029724,110.173553,136.856689,119.961143,71.926750,92.023125,49.174858,27.122004,0.000000,43.947605,73.493515,45.847038,61.340286
104.577667,42.009502,74.682129,28.632877,112.946785,117.820633,24.836308,34.497795,78.029587,63.206966,43.114864,74.877655,63.973202,43.949883,32.439682,117.600754,73.668716,88.603119,69.171227,119.294632,79.582123,121.767822,115.768890,97.412262,70.293060,91.671883,53.924576,35.344444,55.372036,67.606934,77.451241,101.243553,84.098297,44.419556,61.972832,46.204243,38.039307,43.867290,0.000000,38.506031,20.269382,35.861496
103.608192,71.118965,73.873528,45.024635,112.140587,102.173508,61.286118,57.613510,99.220795,81.752472,36.677818,45.939369,41.129257,24.164152,37.565216,106.142014,51.893890,71.708092,44.608509,102.623535,74.140076,109.322853,114.067505,96.225418,78.560844,102.477898,74.928917,70.258881,83.843964,99.730553,98.358810,110.449486,92.219513,72.549652,77.266167,82.558174,67.838898,73.716736,38.849857,0.000000,36.401718,46.363960
105.023308,48.804951,76.049255,36.233898,114.398842,116.486214,39.703434,44.417107,87.960609,71.779724,40.746189,71.898102,60.998569,43.657875,34.132404,117.145149,70.570221,85.801567,58.086006,116.949921,79.091080,121.554214,116.196404,98.662018,76.532402,98.182281,64.573524,51.015518,68.501282,80.405975,86.992683,105.490608,87.028625,55.797882,55.865547,60.453560,47.364914,46.161530,20.868589,36.299694,0.000000,25.036081
84.706978,27.749365,59.280315,45.525543,95.817886,101.116150,39.216179,60.944656,67.174042,65.005173,36.243507,70.483406,61.466640,50.234734,30.332581,101.800568,65.934753,79.128822,52.165821,100.890556,60.454746,104.549538,97.525398,81.757233,60.414871,80.946777,63.802299,50.031193,58.784264,65.313538,70.505096,85.605408,65.645370,36.471317,34.068188,53.593182,62.833378,60.907890,35.374573,46.210598,24.428230,0.000000
